t,theta,omega
3.869,17.69768969608485,5.6298258393444796
3.87,17.70332233777003,5.63876649186769
3.871,17.70896392457954,5.647684354142767
3.872,17.71461443371173,5.656579108097353
3.873,17.72027384204673,5.665450435166267
3.874,17.72594212614593,5.6742980163112335
3.875,17.731619262251535,5.683121532040827
3.876,17.737305226286086,5.691920662430623
3.877,17.742999993852052,5.7006950871435516
3.878,17.748703540231396,5.7094444854504625
3.879,17.754415840385196,5.718168536250888
3.88,17.760136868953268,5.726866918094011
3.881,17.765866600253815,5.735539309199837
3.882,17.771605008283103,5.744185387480558
3.883,17.777352066715142,5.752804830562125
3.884,17.78310774890141,5.761397315806008
3.885,17.788872027870593,5.769962520331153
3.886,17.79464487632832,5.778500121036139
3.887,17.800426266656967,5.787009794621514
3.888,17.806216170915448,5.795491217612333
3.889,17.812014560839035,5.803944066380876
3.89,17.817821407839215,5.8123680171695575
3.891,17.823636683003556,5.82076274611401
3.892,17.8294603570956,5.829127929266362
3.893,17.83529240055477,5.837463242618689
3.894,17.84113278349633,5.84576836212664
3.895,17.846981475711335,5.854042963733245
3.896,17.85283844666662,5.862286723392891
3.897,17.85870366550481,5.870499317095471
3.898,17.864577101044357,5.8786804208907055
3.899,17.87045872177961,5.886829710912619
3.9,17.87634849588088,5.894946863404191
3.901,17.882246391194563,5.903031554742161
3.902,17.88815237524327,5.911083461461997
3.903,17.894066415225982,5.919102260283018
3.904,17.899988478018244,5.9270876281336635
3.905,17.905918530172364,5.935039242176924
3.906,17.911856537917654,5.942956779835909
3.907,17.917802467160683,5.95083991881957
3.908,17.92375628348557,5.95868833714855
3.909,17.9297179521543,5.966501713181188
3.91,17.935687438107042,5.974279725639645
3.911,17.941664705962538,5.982022053636175
3.912,17.947649720018475,5.989728376699514
3.913,17.953642444251916,5.9973983748014
3.914,17.959642842319727,6.005031728383219
3.915,17.965650877559064,6.012628118382764
3.916,17.971666512987852,6.020187226261115
3.917,17.977689711305327,6.027708734029623
3.918,17.98372043489257,6.035192324277022
3.919,17.989758645813097,6.042637680196619
3.92,17.995804305813454,6.050044485613613
3.921,18.00185737632386,6.057412425012494
3.922,18.007917818458854,6.064741183564544
3.923,18.013985593017992,6.072030447155428
3.924,18.020060660486564,6.079279902412872
3.925,18.026142981036323,6.0864892367344225
3.926,18.032232514526264,6.093658138315289
3.927,18.038329220503424,6.100786296176255
3.928,18.044433058203705,6.107873400191673
3.929,18.05054398655273,6.11491914111751
3.93,18.056661964166715,6.12192321061947
3.931,18.0627869493534,6.12888530130117
3.932,18.068918900112962,6.135805106732371
3.933,18.075057774139008,6.142682321477261
3.934,18.081203528819547,6.1495166411227835
3.935,18.08735612123802,6.15630776230701
3.936,18.093515508174367,6.163055382747548
3.937,18.09968164610608,6.169759201269983
3.938,18.10585449120934,6.17641891783635
3.939,18.112033999360122,6.1830342335736335
3.94,18.118220126135398,6.1896048508022785
3.941,18.1244128268143,6.196130473064727
3.942,18.13061205637936,6.202610805153959
3.943,18.136817769517744,6.209045553142042
3.944,18.14302992062256,6.215434424408683
3.945,18.149248463794137,6.221777127669778
3.946,18.155473352841376,6.22807337300595
3.947,18.161704541283118,6.234322871891081
3.948,18.16794198234953,6.240525337220821
3.949,18.17418562898353,6.24668048334108
3.95,18.180435433842245,6.252788026076489
3.951,18.186691349298478,6.2588476827588355
3.952,18.192953327442225,6.264859172255454
3.953,18.199221320082213,6.270822214997583
3.954,18.205495278747453,6.276736533008674
3.955,18.21177515468884,6.282601849932647
3.956,18.218060898880783,6.288417891062089
3.957,18.22435246202284,6.2941843833663995
3.958,18.230649794541403,6.299901055519861
3.959,18.236952846591404,6.305567637929643
3.96,18.243261568058042,6.311183862763729
3.961,18.24957590855856,6.316749463978761
3.962,18.255895817444014,6.322264177347804
3.963,18.262221243801108,6.327727740488008
3.964,18.26855213645403,6.333139892888188
3.965,18.274888443966326,6.338500375936292
3.966,18.2812301146428,6.343808932946763
3.967,18.28757709653144,6.349065309187799
3.968,18.293929337425382,6.354269251908487
3.969,18.300286784864877,6.359420510365817
3.97,18.306649386139313,6.364518835851574
3.971,18.313017088289243,6.369563981719094
3.972,18.31938983810845,6.374555703409883
3.973,18.325767582146035,6.379493758480098
3.974,18.332150266708535,6.384377906626876
3.975,18.338537837862066,6.389207909714514
3.976,18.344930241434486,6.393983531800491
3.977,18.351327423017594,6.398704539161327
3.978,18.35772932796935,6.403370700318275
3.979,18.364135901416116,6.4079817860628445
3.98,18.370547088254934,6.41253756948214
3.981,18.37696283315582,6.417037825984024
3.982,18.383383080564077,6.421482333322088
3.983,18.389807774702664,6.425870871620436
3.984,18.396236859574547,6.430203223398264
3.985,18.4026702789651,6.434479173594244
3.986,18.409107976444535,6.438698509590699
3.987,18.415549895370333,6.44286102123756
3.988,18.421995978889722,6.446966500876116
3.989,18.42844616994217,6.451014743362537
3.99,18.434900411261896,6.455005546091166
3.991,18.441358645380415,6.45893870901759
3.992,18.447820814629093,6.462814034681469
3.993,18.45428686114174,6.46663132822912
3.994,18.460756726857213,6.470390397435865
3.995,18.46723035352205,6.474091052728122
3.996,18.473707682693124,6.477733107205245
3.997,18.480188655740303,6.481316376661104
3.998,18.486673213849166,6.484840679605395
3.999,18.493161298023708,6.488305837284695
4.0,18.499652849089085,6.491711673703232
4.001,18.50614780769436,6.495058015643383
4.002,18.512646114315302,6.498344692685891
4.003,18.51914770925717,6.501571537229796
4.004,18.52565253265754,6.504738384512073
4.005,18.53216052448914,6.507845072626983
4.006,18.538671624562713,6.510891442545115
4.007,18.545185772529894,6.513877338132136
4.008,18.551702907886106,6.51680260616723
4.009,18.55822296997347,6.519667096361225
4.01,18.564745897983748,6.522470661374408
4.011,18.571271630961288,6.525213156834021
4.012,18.577800107805988,6.527894441351439
4.013,18.584331267276294,6.530514376539012
4.014,18.59086504799219,6.533072827026589
4.015,18.597401388438218,6.535569660477706
4.016,18.60394022696653,6.538004747605428
4.017,18.610481501799917,6.540377962187867
4.018,18.617025151034888,6.542689181083341
4.019,18.623571112644747,6.5449382842452
4.02,18.630119324482692,6.547125154736288
4.021,18.636669724284925,6.549249678743066
4.022,18.64322224967378,6.551311745589366
4.023,18.649776838160854,6.553311247749796
4.024,18.656333427150173,6.55524808086277
4.025,18.66289195394134,6.55712214374319
4.026,18.66945235573273,6.558933338394742
4.027,18.67601456962467,6.560681570021832
4.028,18.682578532622642,6.562366747041147
4.029,18.6891441816405,6.563988781092836
4.03,18.695711453503698,6.565547587051314
4.031,18.702280284952515,6.567043083035687
4.032,18.70885061264531,6.568475190419792
4.033,18.715422373161783,6.56984383384185
4.034,18.721995503006227,6.571148941213733
4.035,18.72856993861081,6.572390443729837
4.036,18.73514561633887,6.573568275875571
4.037,18.741722472488185,6.574682375435442
4.038,18.748300443294294,6.575732683500752
4.039,18.754879464933797,6.576719144476895
4.04,18.76145947352767,6.577641706090251
4.041,18.76804040514459,6.578500319394686
4.042,18.774622195804263,6.579294938777643
4.043,18.78120478148076,6.580025521965836
4.044,18.787788098105857,6.580692030030532
4.045,18.794372081572384,6.5812944273924305
4.046,18.80095666773757,6.581832681826138
4.047,18.807541792426406,6.582306764464228
4.048,18.814127391435,6.582716649800897
4.049,18.820713400533943,6.5830623156952095
4.05,18.82729975547167,6.583343743373927
4.051,18.83388639197784,6.583560917433934
4.052,18.840473245766688,6.583713825844242
4.053,18.847060252540427,6.583802459947593
4.054,18.853647347992602,6.583826814461637
4.055,18.860234467811473,6.583786887479704
4.056,18.86682154768339,6.583682680471162
4.057,18.873408523296177,6.583514198281359
4.058,18.879995330342506,6.583281449131155
4.059,18.886581904523272,6.582984444616033
4.06,18.893168181550973,6.5826231997048055
4.061,18.899754097153078,6.582197732737906
4.062,18.906339587075415,6.581708065425261
4.063,18.912924587085524,6.581154222843757
4.064,18.919509032976038,6.580536233434298
4.065,18.926092860568044,6.5798541289984405
4.066,18.93267600571445,6.579107944694629
4.067,18.939258404303335,6.578297719034019
4.068,18.945839992261313,6.577423493875891
4.069,18.952420705556875,6.576485314422655
4.07,18.959000480203738,6.575483229214453
4.071,18.965579252264185,6.574417290123352
4.072,18.972156957852395,6.573287552347139
4.073,18.978733533137774,6.572094074402704
4.074,18.98530891434827,6.570836918119033
4.075,18.991883037773697,6.569516148629794
4.076,18.99845583976903,6.568131834365527
4.077,19.005027256757714,6.566684047045442
4.078,19.011597225234944,6.565172861668813
4.079,19.018165681770952,6.563598356505995
4.08,19.024732563014286,6.561960613089035
4.081,19.031297805695058,6.5602597162019025
4.082,19.037861346628212,6.5584957538703375
4.083,19.04442312271676,6.556668817351306
4.084,19.050983070955024,6.55477900112208
4.085,19.057541128431833,6.5528264028689405
4.086,19.06409723233377,6.550811123475495
4.087,19.070651319948336,6.548733267010632
4.088,19.077203328667167,6.5465929407160965
4.089,19.083753195989186,6.544390254993701
4.09,19.090300859523772,6.542125323392169
4.091,19.096846256993917,6.539798262593616
4.092,19.10338932623935,6.537409192399676
4.093,19.109930005219653,6.5349582357172595
4.094,19.11646823201739,6.53244551854397
4.095,19.12300394484118,6.529871169953162
4.096,19.12953708202878,6.52723532207866
4.097,19.136067582050142,6.524538110099125
4.098,19.14259538351047,6.521779672222086
4.099,19.14912042515325,6.518960149667635
4.1,19.155642645863242,6.516079686651781
4.101,19.162161984669513,6.513138430369491
4.102,19.168678380748386,6.510136530977384
4.103,19.17519177342642,6.507074141576121
4.104,19.181702102183348,6.5039514181924645
4.105,19.188209306655015,6.50076851976103
4.106,19.194713326636272,6.497525608105723
4.107,19.20121410208388,6.494222847920872
4.108,19.20771157311938,6.490860406752059
4.109,19.21420568003193,6.48743845497665
4.11,19.220696363281164,6.483957165784029
4.111,19.22718356349998,6.480416715155549
4.112,19.23366722149736,6.476817281844188
4.113,19.240147278261112,6.47315904735393
4.114,19.246623674960652,6.4694421959188695
4.115,19.253096352949715,6.465666914482034
4.116,19.259565253769075,6.461833392673949
4.117,19.26603031914923,6.457941822790936
4.118,19.272491491013074,6.453992399773144
4.119,19.278948711478535,6.449985321182337
4.12,19.2854019228612,6.445920787179423
4.121,19.291851067676923,6.441799000501744
4.122,19.298296088644392,6.437620166440118
4.123,19.30473692868769,6.43338449281565
4.124,19.311173530938824,6.429092189956312
4.125,19.317605838740235,6.424743470673291
4.126,19.32403379564728,6.4203385502371235
4.127,19.330457345430702,6.4158776463536045
4.128,19.33687643207905,6.4113609791394905
4.129,19.3432909998011,6.406788771097992
4.13,19.349700993028247,6.402161247094067
4.131,19.356106356416863,6.397478634329515
4.132,19.36250703485063,6.392741162317874
4.133,19.368902973442864,6.3879490628591435
4.134,19.375294117538797,6.3831025700143105
4.135,19.381680412717834,6.378201920079708
4.136,19.3880618047958,6.373247351561196
4.137,19.394438239827142,6.368239105148178
4.138,19.40080966410712,6.363177423687455
4.139,19.407176024173953,6.3580625521569205
4.14,19.413537266810977,6.352894737639107
4.141,19.419893339048716,6.347674229294583
4.142,19.426244188166994,6.342401278335209
4.143,19.432589761696963,6.337076137997257
4.144,19.438930007423142,6.331699063514398
4.145,19.44526487338541,6.326270312090564
4.146,19.451594307880978,6.320790142872689
4.147,19.457918259466336,6.315258816923332
4.148,19.464236676959164,6.309676597193187
4.149,19.47054950944023,6.3040437484934975
4.15,19.476856706255234,6.298360537468355
4.151,19.483158217016666,6.292627232566913
4.152,19.489453991605597,6.286844104015507
4.153,19.49574398017345,6.2810114237896855
4.154,19.502028133143774,6.2751294655861685
4.155,19.50830640121394,6.269198504794719
4.156,19.51457873535685,6.263218818469958
4.157,19.5208450868226,6.257190685303098
4.158,19.52710540714012,6.251114385593634
4.159,19.533359648118772,6.24499020122096
4.16,19.539607761849947,6.238818415615956
4.161,19.5458497007086,6.232599313732507
4.162,19.55208541735479,6.226333182019001
4.163,19.55831486473516,6.22002030838978
4.164,19.564537996084418,6.213660982196563
4.165,19.570754764926768,6.207255494199844
4.166,19.576965125077315,6.200804136540268
4.167,19.583169030643454,6.194307202709992
4.168,19.589366436026218,6.187764987524035
4.169,19.595557295921605,6.181177787091616
4.17,19.60174156532187,6.174545898787497
4.171,19.607919199516786,6.167869621223325
4.172,19.614090154094892,6.161149254218981
4.173,19.620254384944698,6.154385098773944
4.174,19.62641184825586,6.147577457038668
4.175,19.632562500520336,6.140726632285983
4.176,19.638706298533513,6.133832928882516
4.177,19.644843199395293,6.126896652260152
4.178,19.650973160511164,6.1199181088875205
4.179,19.657096139593232,6.112897606241527
4.18,19.66321209466124,6.10583545277892
4.181,19.669320984043537,6.098731957907918
4.182,19.67542276637804,6.0915874319598755
4.183,19.68151740061315,6.084402186161012
4.184,19.687604846008647,6.077176532604202
4.185,19.693685062136563,6.069910784220827
4.186,19.699758008882018,6.062605254752694
4.187,19.705823646444028,6.055260258724034
4.188,19.711881935336294,6.047876111413568
4.189,19.717932836387952,6.040453128826661
4.19,19.723976310744302,6.032991627667557
4.191,19.730012319867505,6.025491925311702
4.192,19.73604082553726,6.017954339778159
4.193,19.742061789851437,6.0103791897021255
4.194,19.74807517522671,6.002766794307538
4.195,19.754080944399128,5.995117473379794
4.196,19.76007906042469,5.987431547238567
4.197,19.766069486679875,5.979709336710748
4.198,19.772052186862147,5.971951163103482
4.199,19.77802712499044,5.964157348177338
4.2,19.783994265405607,5.956328214119595
4.201,19.78995357277085,5.948464083517648
4.202,19.795905012072126,5.940565279332547
4.203,19.801848548618505,5.93263212487266
4.204,19.807784148042533,5.92466494376748
4.205,19.813711776300543,5.916664059941561
4.206,19.81963139967296,5.9086297975885955
4.207,19.825542984764564,5.900562481145639
4.208,19.83144649850473,5.892462435267473
4.209,19.83734190814765,5.884329984801127
4.21,19.84322918127253,5.876165454760545
4.211,19.849108285783753,5.867969170301408
4.212,19.854979189911017,5.859741456696117
4.213,19.860841862209455,5.85148263930893
4.214,19.86669627155973,5.8431930435712705
4.215,19.872542387168092,5.834872994957191
4.216,19.878380178566438,5.826522818959015
4.217,19.884209615612317,5.818142841063137
4.218,19.890030668488922,5.809733386726009
4.219,19.895843307705068,5.801294781350288
4.22,19.901647504095138,5.792827350261172
4.221,19.907443228818998,5.784331418682909
4.222,19.91323045336191,5.7758073117154884
4.223,19.919009149534386,5.767255354311519
4.224,19.924779289472063,5.758675871253289
4.225,19.93054084563552,5.750069187130016
4.226,19.936293790810083,5.741435626315286
4.227,19.94203809810562,5.732775512944682
4.228,19.947773740956293,5.724089170893611
4.229,19.953500693120308,5.715376923755319
4.23,19.959218928679615,5.706639094819113
4.231,19.964928422039623,5.697876007048765
4.232,19.970629147928868,5.689087983061135
4.233,19.976321081398655,5.680275345104982
4.234,19.982004197822707,5.671438415039982
4.235,19.987678472896764,5.662577514315953
4.236,19.99334388263818,5.653692963952283
4.237,19.999000403385484,5.6447850845175624
4.238,20.004648011797936,5.635854196109434
4.239,20.010286684855057,5.62690061833464
4.24,20.01591639985613,5.617924670289293
4.241,20.0215371344197,5.6089266705393435
4.242,20.027148866483024,5.5999069371012755
4.243,20.03275157430155,5.590865787423007
4.244,20.038345236448325,5.581803538365004
4.245,20.043929831813415,5.572720506181619
4.246,20.0495053396033,5.563617006502635
4.247,20.05507173934025,5.554493354315033
4.248,20.06062901086167,5.5453498639449785
4.249,20.066177134319464,5.53618684904002
4.25,20.071716090179326,5.527004622551516
4.251,20.077245859220064,5.517803496717271
4.252,20.08276642253288,5.5085837830444015
4.253,20.08827776152064,5.499345792292417
4.254,20.093779857897122,5.490089834456525
4.255,20.099272693686252,5.480816218751155
4.256,20.104756251221335,5.471525253593704
4.257,20.110230513144238,5.4622172465885095
4.258,20.115695462404588,5.4528925045110395
4.259,20.121151082258947,5.443551333292305
4.26,20.126597356269954,5.4341940380035
4.261,20.13203426830547,5.424820922840858
4.262,20.137461802537718,5.415432291110738
4.263,20.142879943442363,5.406028445214927
4.264,20.14828867579763,5.396609686636168
4.265,20.153687984683376,5.387176315923913
4.266,20.159077855480163,5.377728632680295
4.267,20.1644582738683,5.368266935546325
4.268,20.169829225826884,5.358791522188308
4.269,20.175190697632836,5.349302689284484
4.27,20.180542675859893,5.339800732511893
4.271,20.185885147377626,5.330285946533453
4.272,20.19121809935041,5.320758624985267
4.273,20.19654151923641,5.311219060464147
4.274,20.20185539478652,5.301667544515361
4.275,20.207159714043343,5.292104367620594
4.276,20.212454465340098,5.282529819186134
4.277,20.21773963729956,5.272944187531276
4.278,20.22301521883296,5.263347759876937
4.279,20.2282811991389,5.2537408223345
4.28,20.23353756770224,5.244123659894864
4.281,20.238784314292964,5.234496556417719
4.282,20.244021428965063,5.224859794621027
4.283,20.24924890205539,5.215213656070726
4.284,20.254466724182496,5.205558421170643
4.285,20.259674886245488,5.195894369152623
4.286,20.264873379422834,5.186221778066867
4.287,20.270062195171196,5.176540924772482
4.288,20.275241325224233,5.166852084928245
4.289,20.280410761591398,5.157155532983571
4.29,20.285570496556737,5.147451542169693
4.291,20.29072052267766,5.137740384491048
4.292,20.295860832783713,5.128022330716871
4.293,20.300991419975357,5.118297650372994
4.294,20.306112277622706,5.108566611733845
4.295,20.311223399364284,5.098829481814658
4.296,20.316324779105763,5.0890865263638805
4.297,20.3214164110187,5.079338009855782
4.298,20.326498289539252,5.069584195483262
4.299,20.33157040936691,5.05982534515086
4.3,20.336632765463193,5.050061719467957
4.301,20.341685353050362,5.040293577742181
4.302,20.346728167610117,5.030521177973002
4.303,20.351761204882283,5.02074477684552
4.304,20.3567844608635,5.010964629724449
4.305,20.361797931805903,5.001180990648291
4.306,20.366801614215788,4.9913941123236985
4.307,20.371795504852287,4.981604246120026
4.308,20.376779600726028,4.971811642064068
4.309,20.381753899097788,4.962016548834989
4.31,20.38671839747715,4.952219213759424
4.311,20.391673093621144,4.942419882806774
4.312,20.396617985532895,4.932618800584681
4.313,20.40155307146026,4.9228162103346795
4.314,20.406478349894456,4.9130123539280275
4.315,20.411393819568694,4.903207471861716
4.316,20.4162994794568,4.893401803254655
4.317,20.421195328771837,4.883595585844027
4.318,20.42608136696473,4.873789055981826
4.319,20.430957593722873,4.863982448631552
4.32,20.435824008968737,4.854175997365091
4.321,20.440680612858483,4.8443699343597455
4.322,20.445527405780567,4.834564490395451
4.323,20.45036438835434,4.824759894852139
4.324,20.45519156142865,4.814956375707278
4.325,20.460008926080427,4.805154159533568
4.326,20.464816483613298,4.795353471496794
4.327,20.469614235556165,4.785554535353849
4.328,20.474402183661798,4.775757573450899
4.329,20.47918032990542,4.765962806721718
4.33,20.483948676483312,4.756170454686164
4.331,20.488707225811368,4.746380735448818
4.332,20.493455980523702,4.736593865697765
4.333,20.49819494347123,4.7268100607035315
4.334,20.50292411772024,4.717029534318165
4.335,20.50764350655098,4.70725249897446
4.336,20.51235311345624,4.6974791656853325
4.337,20.517052942139923,4.68770974404333
4.338,20.521742996515634,4.677944442220288
4.339,20.526423280705256,4.668183466967125
4.34,20.531093799037517,4.658427023613772
4.341,20.535754556046587,4.648675316069239
4.342,20.540405556470642,4.63892854682182
4.343,20.54504680525045,4.629186916939424
4.344,20.549678307527948,4.6194506260700425
4.345,20.554300068644817,4.609719872442344
4.346,20.558912094141068,4.599994852866396
4.347,20.56351438975362,4.590275762734512
4.348,20.568106961414887,4.580562796022227
4.349,20.572689815251348,4.570856145289392
4.35,20.577262957582143,4.5611560016813915
4.351,20.581826394917652,4.55146255493048
4.352,20.58638013395808,4.541775993357236
4.353,20.590924181592047,4.5320965038721335
4.354,20.59545854489518,4.5224242719772265
4.355,20.5999832311287,4.512759481767948
4.356,20.604498247738015,4.5031023159350205
4.357,20.60900360235131,4.493452955766474
4.358,20.613499302778163,4.4838115811497765
4.359,20.617985357008113,4.474178370574064
4.36,20.622461773209285,4.464553501132486
4.361,20.626928559726984,4.454937148524643
4.362,20.631385725082307,4.445329487059136
4.363,20.635833277970743,4.435730689656206
4.364,20.640271227260786,4.426140927850483
4.365,20.644699581992555,4.416560371793823
4.366,20.649118351376398,4.406989190258245
4.367,20.65352754479153,4.397427550638963
4.368,20.65792717178464,4.387875618957508
4.369,20.662317242068518,4.378333559864937
4.37,20.66669776552069,4.368801536645144
4.371,20.671068752182055,4.359279711218242
4.372,20.675430212255502,4.349768244144048
4.373,20.679782156104565,4.340267294625638
4.374,20.68412459425206,4.330777020512996
4.375,20.688457537378735,4.321297578306738
4.376,20.69278099632191,4.311829123161922
4.377,20.697094982074145,4.30237180889193
4.378,20.701399505781882,4.292925787972437
4.379,20.705694578744126,4.283491211545442
4.38,20.70998021241109,4.274068229423389
4.381,20.71425641838288,4.264656990093349
4.382,20.71852320840816,4.255257640721279
4.383,20.72278059438284,4.24587032715635
4.384,20.72702858834874,4.236495193935346
4.385,20.7312672024923,4.227132384287123
4.386,20.735496449143255,4.217782040137145
4.387,20.739716340773338,4.208444302112074
4.388,20.74392688999498,4.199119309544431
4.389,20.748128109560014,4.189807200477312
4.39,20.752320012358382,4.180508111669171
4.391,20.756502611416856,4.171222178598658
4.392,20.760675919897754,4.161949535469514
4.393,20.764839951097663,4.152690315215527
4.394,20.768994718446177,4.14344464950554
4.395,20.773140235504613,4.13421266874851
4.396,20.777276515964772,4.124994502098626
4.397,20.781403573647673,4.115790277460474
4.398,20.785521422502296,4.106600121494253
4.399,20.789630076604354,4.097424159621039
4.4,20.793729550155035,4.088262516028099
4.401,20.797819857479784,4.0791153136742455
4.402,20.801901013027063,4.069982674295246
4.403,20.805973031367127,4.060864718409264
4.404,20.810035927190818,4.051761565322354
4.405,20.814089715308338,4.04267333313399
4.406,20.818134410648046,4.0336001387426395
4.407,20.82217002825526,4.02454209785137
4.408,20.826196583291065,4.0154993249735025
4.409,20.830214091031106,4.006471933438295
4.41,20.83422256686442,3.997460035396663
4.411,20.83822202629225,3.988463741826938
4.412,20.842212484926872,3.979483162540653
4.413,20.84619395849043,3.970518406188367
4.414,20.850166462813775,3.9615695802655173
4.415,20.8541300138353,3.9526367911183016
4.416,20.8580846275998,3.9437201439495917
4.417,20.862030320257333,3.9348197428248732
4.418,20.865967108062065,3.9259356906782132
4.419,20.869895007371152,3.9170680893182532
4.42,20.87381403464361,3.908217039434229
4.421,20.87772420643919,3.8993826406020116
4.422,20.881625539417275,3.8905649912901747
4.423,20.88551805033576,3.881764188866082
4.424,20.889401756049967,3.8729803296019942
4.425,20.893276673511522,3.864213508681201
4.426,20.897142819767293,3.8554638202041676
4.427,20.901000211958294,3.846731357194701
4.428,20.904848867318606,3.838016211606136
4.429,20.90868880317431,3.829318474327532
4.43,20.91252003694243,3.820638235189893
4.431,20.91634258612985,3.8119755829723956
4.432,20.920156468332294,3.803330605408634
4.433,20.923961701233253,3.7947033891928785
4.434,20.927758302602957,3.7860940199863435
4.435,20.931546290297344,3.7775025824234696
4.436,20.935325682257027,3.768929160118214
4.437,20.93909649650627,3.760373835670353
4.438,20.942858751151988,3.751836690671788
4.439,20.94661246438272,3.743317805712868
4.44,20.950357654467638,3.734817260388712
4.441,20.95409433975555,3.72633513330554
4.442,20.95782253867391,3.717871502087012
4.443,20.961542269727833,3.7094264433805697
4.444,20.96525355149912,3.7010000328637815
4.445,20.96895640264529,3.692592345250695
4.446,20.97265084189861,3.6842034542981876
4.447,20.97633688806514,3.6758334328123228
4.448,20.98001456002379,3.6674823526547056
4.449,20.983683876725358,3.65915028474884
4.45,20.987344857191605,3.650837299086486
4.451,20.99099752051432,3.6425434647340156
4.452,20.99464188585439,3.634268849838769
4.453,20.998277972440885,3.6260135216354077
4.454,21.001905799570146,3.6177775464522632
4.455,21.00552538660487,3.609560989717688
4.456,21.00913675297322,3.601363915966397
4.457,21.012739918167924,3.5931863888458078
4.458,21.016334901745388,3.585028471122375
4.459,21.019921723324817,3.5768902246879204
4.46,21.02350040258734,3.568771710565953
4.461,21.02707095927514,3.5606729889179887
4.462,21.03063341319059,3.5525941190498567
4.463,21.034187784195396,3.5445351594180026
4.464,21.037734092209757,3.5364961676357805
4.465,21.041272357211508,3.5284772004797365
4.466,21.04480259923529,3.520478313895885
4.467,21.04832483837172,3.5124995630059734
4.468,21.05183909476656,3.5045410021137355
4.469,21.05534538861991,3.4966026847111373
4.47,21.05884374018538,3.4886846634846087
4.471,21.062334169769304,3.4807869903212647
4.472,21.065816697729918,3.472909716315113
4.473,21.069291344476586,3.4650528917732526
4.474,21.072758130468998,3.457216566222054
4.475,21.076217076216395,3.449400788413331
4.476,21.0796682022768,3.441605606330494
4.477,21.08311152925624,3.433831067194694
4.478,21.086547077807985,3.4260772174709464
4.479,21.0899748686318,3.418344102874244
4.48,21.093394922473177,3.410631768375652
4.481,21.09680726012261,3.4029402582083885
4.482,21.100211902414845,3.395269615873887
4.483,21.103608870228154,3.3876198841478447
4.484,21.106998184483604,3.3799911050862512
4.485,21.11037986614434,3.3723833200314024
4.486,21.113753936214867,3.364796569617894
4.487,21.11712041574035,3.3572308937785986
4.488,21.1204793258059,3.349686331750626
4.489,21.12383068753589,3.3421629220812594
4.49,21.12717452209326,3.334660702633881
4.491,21.130510850678828,3.3271797105938687
4.492,21.13383969453062,3.3197199824744823
4.493,21.137161074923196,3.3122815541227224
4.494,21.14047501316697,3.304864460725175
4.495,21.143781530607573,3.2974687368138316
4.496,21.147080648625177,3.29009441627189
4.497,21.150372388633855,3.2827415323395357
4.498,21.15365677208094,3.2754101176196992
4.499,21.156933820446383,3.268100204083794
4.5,21.160203555242123,3.2608118230774323
4.501,21.16346599801146,3.2535450053261195
4.502,21.166721170328433,3.246299780940924
4.503,21.169969093797206,3.2390761794241283
4.504,21.173209790051466,3.231874229674855
4.505,21.17644328075381,3.2246939599946716
4.506,21.179669587595146,3.21753539809317
4.507,21.182888732294114,3.210398571093525
4.508,21.186100736596487,3.20328350553803
4.509,21.189305622274592,3.1961902273936063
4.51,21.192503411126737,3.1891187620572916
4.511,21.19569412497664,3.182069134361702
4.512,21.198877785672867,3.1750413685804735
4.513,21.202054415088266,3.1680354884336746
4.514,21.205224035119418,3.1610515170931985
4.515,21.208386667686085,3.15408947718813
4.516,21.211542334730673,3.147149390810085
4.517,21.21469105821769,3.1402312795185297
4.518,21.217832860133214,3.133335164346071
4.519,21.220967762484364,3.126461065803724
4.52,21.224095787298783,3.1196090038861537
4.521,21.22721695662412,3.1127789980768905
4.522,21.23033129252751,3.105971067353523
4.523,21.233438817095085,3.0991852301928615
4.524,21.236539552431456,3.0924215045760794
4.525,21.239633520659225,3.0856799079938275
4.526,21.2427207439185,3.0789604574513207
4.527,21.245801244366394,3.072263169473403
4.528,21.248875044176554,3.0655880601095813
4.529,21.25194216553869,3.0589351449390385
4.53,21.255002630658094,3.0523044390756167
4.531,21.258056461755185,3.045695957172775
4.532,21.261103681065038,3.0391097134285228
4.533,21.264144310836933,3.0325457215903238
4.534,21.267178373333905,3.026003994959977
4.535,21.2702058908323,3.0194845463984676
4.536,21.27322688562133,3.012987388330796
4.537,21.276241380002634,3.006512532750774
4.538,21.27924939628986,3.0000599912258017
4.539,21.28225095680822,2.993629774901612
4.54,21.28524608389408,2.9872218945069915
4.541,21.288234799894546,2.980836360358473
4.542,21.291217127167037,2.9744731823650032
4.543,21.29419308807889,2.9681323700325826
4.544,21.297162705006958,2.9618139324688775
4.545,21.300126000337194,2.9555178783878073
4.546,21.303082996464276,2.949244216114105
4.547,21.306033715791216,2.942992953587848
4.548,21.30897818072896,2.936764098368966
4.549,21.31191641369603,2.9305576576417196
4.55,21.31484843711812,2.924373638219153
4.551,21.31777427342775,2.91821204654752
4.552,21.320693945063898,2.9120728887106817
4.553,21.32360747447161,2.9059561704344805
4.554,21.326514884101673,2.899861897091084
4.555,21.329416196410246,2.8937900737033053
4.556,21.332311433858514,2.887740704948893
4.557,21.335200618912342,2.8817137951647975
4.558,21.33808377404193,2.87570934835141
4.559,21.340960921721486,2.869727368176773
4.56,21.343832084428886,2.8637678579807675
